,a,b
735,"[nan, nan, nan]","[nan, nan, nan]"
736,"[nan, nan, nan]","[nan, nan, nan]"
737,"[-766.8124872511411, -714.8917554585628, -208.7390741175181]","[2.5696234859024987, 2.3840576688970914, 0.6899024563658176]"
738,"[345.65126762013864, -2009.7740664482767, -341.82285973461074]","[-1.1495922160093903, 6.698227823178281, 1.1272703963175295]"
739,"[-468.7443818750282, -789.715272083922, -496.4058231871184]","[1.5615529835992952, 2.6296404806522657, 1.6345756776609868]"
740,"[-1183.1287333911998, -932.4271184661224, -419.850213184212]","[3.9351007731497987, 3.100905114610695, 1.380536373949598]"
741,"[-573.1840528452599, 1928.0755984922603, -399.9953044484882]","[1.8995805707487552, -6.410700940573149, 1.3145375258742333]"
742,"[202.03411922241622, -459.840648244754, -360.6872483456604]","[-0.6772194215162697, 1.524395753197271, 1.1847600900616144]"
743,"[723.4675176953286, -1056.9865291885428, -634.8266825943892]","[-2.4102904422527103, 3.5021293997507805, 2.0904124479707993]"
744,"[1351.58065964901, -1395.278522932352, -638.2877542444529]","[-4.495863032513154, 4.618062385763925, 2.101688331624396]"
745,"[838.7466916141489, -938.4661154324606, -220.36467481831133]","[-2.792136809478753, 3.102790652235405, 0.7214935736163067]"
746,"[561.2429700867451, -1219.735291868523, -140.89684852737957]","[-1.872189159003115, 4.034055155205744, 0.4579667570987031]"
747,"[1024.4752884406194, 783.4052556841633, -111.06296493531542]","[-3.407872852613741, -2.594307128896545, 0.3585712639340056]"
748,"[1141.0548838392215, -848.2765526140734, 669.4313779101116]","[-3.793152465327021, 2.8026032940048067, -2.215456454138141]"
749,"[1284.6521796713662, -528.3885853969249, 1004.9826952955194]","[-4.2685647008043475, 1.7446039383838967, -3.3209049985876757]"
750,"[2101.3592466429864, 438.60785633125187, 959.6759894409034]","[-6.971922297721381, -1.452785253025341, -3.169908549161977]"
751,"[1983.8974330179713, 428.49026620034357, 792.2862735042289]","[-6.577675284150392, -1.4174279727388728, -2.6186804673079984]"
752,"[2020.0709525529458, 840.6005624798514, 1200.495676599832]","[-6.693492876508848, -2.7788154797251625, -3.9674013016316882]"
753,"[2661.737516503778, 2051.3101188301075, 1305.8626948555582]","[-8.813275340144708, -6.781741586491138, -4.3170113884108625]"
754,"[2270.1416046057934, 2482.8125451978053, 1220.6051965789525]","[-7.515914875158321, -8.215453799460331, -4.0358402985607436]"
755,"[2153.0198120083687, 2479.7228344559353, 1613.2225907564846]","[-7.129858612354302, -8.205386223552177, -5.330452137690444]"
756,"[3087.527344149757, 2728.1161738832097, 2250.467281924216]","[-10.22425024196474, -9.03070037955865, -7.4314671325609005]"
757,"[4316.802732134222, 1972.5349741231587, 1903.1429242572126]","[-14.29244743153622, -6.526863695095728, -6.284246454475494]"
758,"[3434.9097888281754, 1647.353240457438, 2280.3234333573214]","[-11.36939652170027, -5.451422855605173, -7.528619563582089]"
759,"[1581.3062889952303, 983.0008579098184, 2361.677825217364]","[-5.231539951081046, -3.2548240198991114, -7.791998773001602]"
760,"[1460.25121133649, 335.01899665896633, 1646.9241379499408]","[-4.832891661551352, -1.115958922243397, -5.438183327365347]"
761,"[nan, nan, nan]","[nan, nan, nan]"
762,"[nan, nan, nan]","[nan, nan, nan]"
763,"[-1268.2024966243648, 399.79503904909416, 1133.6013869168357]","[4.217377484789189, -1.3353674126346078, -3.759463563919655]"
764,"[-516.3661735716079, 553.9262449051283, 937.712952313833]","[1.7225591819786692, -1.8419663408171525, -3.105439210054872]"
765,"[nan, nan, nan]","[nan, nan, nan]"
766,"[nan, nan, nan]","[nan, nan, nan]"
767,"[-1406.7124847897044, 253.58908342530697, 736.3707290081715]","[4.669066974538762, -0.8430654137259281, -2.4399629555425126]"
768,"[nan, nan, nan]","[nan, nan, nan]"
769,"[594.535486807291, 460.44394452254255, 492.2513216062948]","[-1.9602078759357047, -1.5217656360421357, -1.6277886424706192]"
770,"[-389.09147356620036, 44.856436905040724, 895.7821107906436]","[1.2910305239973234, -0.14847659856782922, -2.9639316455751485]"
771,"[1408.5412414517693, -116.30539984495809, 1157.7799777541015]","[-4.664008220719808, 0.38758910347231407, -3.8356682637683934]"
772,"[2204.6940203662657, -249.02787172998586, 1404.1869162767282]","[-7.301288549654188, 0.8272468711369846, -4.650928464407543]"
773,"[nan, nan, nan]","[nan, nan, nan]"
774,"[3771.0376227840075, -593.15146646597, 3452.9885233139835]","[-12.469173180316805, 1.9718606144652708, -11.438516581464148]"
775,"[nan, nan, nan]","[nan, nan, nan]"
776,"[nan, nan, nan]","[nan, nan, nan]"
777,"[-511.4081594307127, -1955.5391793773272, 2372.8650357383544]","[1.7033503947739856, 6.507306227808305, -7.86165933587795]"
778,"[3732.9822239033056, 1556.7378284213967, 2323.139312054636]","[-12.350738054187522, -5.1463193777545, -7.689563222458183]"
779,"[2614.474290156642, 2436.535646108781, 4427.702255554172]","[-8.63590045657555, -8.051989714795399, -14.653071222309949]"
780,"[3180.923158226552, 1848.994899083138, 3565.9656063216316]","[-10.503297201726019, -6.106489408855548, -11.78996058898807]"
781,"[2476.5052101449255, 3102.12008613113, 3756.0800261803306]","[-8.163311705811926, -10.235441055373444, -12.395004901520707]"
782,"[3130.3492175618157, 1205.0581690294873, 2717.0271405311387]","[-10.317561951026814, -3.97098465839753, -8.95699701127543]"
783,"[1439.7983345211724, 1460.5609177591214, -101.17343771257251]","[-4.739039049449705, -4.813042679218351, 0.3614979887812896]"
784,"[1237.4051728735556, 1231.9080931566793, 1285.4943912863905]","[-4.067260662117483, -4.06057472313476, -4.214121326103059]"
785,"[2272.474230539834, -12.561821737721216, 2714.8507385296625]","[-7.476735944042738, 0.04713497209130658, -8.924949389059487]"
786,"[3341.31990605487, 1101.1183466107, 6633.420839864568]","[-10.99420058550466, -3.6244067701386307, -21.854939594646225]"
787,"[3533.023067023376, -50.18501983696295, 3900.931761634954]","[-11.628810571507, 0.16966376890660398, -12.833965589760576]"
788,"[-231.30761105993267, 66.25670766000158, 4301.181719791433]","[0.7657888537763414, -0.21530896806023705, -14.15047637989073]"
789,"[-190.0642005732234, 198.15471069392476, 4738.09797913201]","[0.6307455542075086, -0.6505542899735165, -15.586090912798344]"
790,"[-564.366768280375, 105.59812062841638, 2631.58189968343]","[1.8644081045357404, -0.345657992109272, -8.64558770535759]"
791,"[-559.1465048829119, -238.53769173278363, 986.2009042967313]","[1.848819636652416, 0.7880098026010606, -3.2203795174119993]"
792,"[-2217.574058295223, -145.73612129295626, 1601.7679164211816]","[7.3218189733318955, 0.4820735220127223, -5.254417326259686]"
793,"[-2143.4607552396387, -1700.3452307910432, -453.0780941256587]","[7.087684721327109, 5.6172392678367675, 1.5217324733511721]"
794,"[-2336.958164255194, -2526.301633468442, 152.60510403609013]","[7.733099140645161, 8.35129450815597, -0.4808275197141748]"
795,"[-3126.2428442702003, -2202.8584186004277, 225.28070891868055]","[10.3488271104171, 7.28881373975565, -0.7233594977283422]"
796,"[-459.9051448815707, -3016.850031220435, 318.76414422492405]","[1.5311275525768586, 9.98823957868768, -1.0362577042080194]"
797,"[-1649.977667902814, -2180.464943822954, -1585.1019194289674]","[5.474448841112034, 7.230224844988039, 5.261347034420171]"
798,"[-3169.614909294297, -1578.930379855591, -1824.6605431393489]","[10.518855742505744, 5.245471298295695, 6.057930930279451]"
799,"[-2909.8183853833134, -2845.515802205661, -2458.100989986209]","[9.668115948854398, 9.455315762027617, 8.15349176191083]"
800,"[-461.71365903265456, -3849.8604710553705, -1615.9768339671748]","[1.5448550072300797, 12.7898799214831, 5.368989947063189]"
801,"[327.74980603607645, -5095.318346805326, -1240.9111941515991]","[-1.0778680762233765, 16.927046054802066, 4.126631260568471]"
802,"[-2014.7516274384861, -382.20568360522464, -562.0804443785199]","[6.71129174574656, 1.2756346448946354, 1.8711140419754382]"
803,"[-2117.86606890382, -1811.7912684086643, -1984.7867799145047]","[7.054843881137444, 6.030708145880349, 6.60042689551415]"
804,"[-2845.4941310157324, -3181.2122744420394, -688.5881926600216]","[9.476832057760541, 10.591565605053328, 2.2918767489198024]"
805,"[33.77476572879481, -1395.3297280451036, -2410.366100666473]","[-0.10360140941810363, 4.6493623168445035, 8.018008442370308]"
806,"[676.253190430719, -273.8272338531318, -2778.4608119291897]","[-2.2454541573931346, 0.9144278592045998, 9.242077488898255]"
807,"[1469.9186410525651, -296.81490185788266, 1424.1392739407252]","[-4.893941300857301, 0.9901421022867681, -4.74153232597223]"
808,"[1204.9222256509365, 1420.758833678194, -1412.4446499740989]","[-4.015188638058782, -4.73370004697426, 4.700661783081934]"
809,"[-684.3119686920085, 452.66085264185887, -1906.4591299269473]","[2.2871821632804332, -1.5099745548370218, 6.342931022624891]"
810,"[-1940.6364552756756, 609.4643007601402, -2010.471928374103]","[6.479800787710903, -2.0330512164831003, 6.688218925013549]"
811,"[-1105.527065976784, 524.329458958032, -1575.0680469038812]","[3.6920681236946, -1.7496800527389813, 5.241320170063577]"
812,"[675.1545703492286, 447.0679894785354, -1407.0627355092338]","[-2.25657339468496, -1.492655664259744, 4.679777229697517]"
813,"[-471.9775413721373, 599.2612520062514, -1401.005810325602]","[1.5782641392078984, -2.00203129539627, 4.661034608628057]"
814,"[-280.93799424341387, 276.13373835092585, -1698.4194132828015]","[0.939196909587006, -0.9235212458240742, 5.654985403232869]"
815,"[-577.5221926026229, 306.6815439752316, -1668.9449313121204]","[1.9308638432603968, -1.0271471900775064, 5.5528712287499165]"
816,"[340.8253564500869, 258.80222559806236, -1263.5660697564583]","[-1.1420212011892845, -0.866256041440102, 4.202203355679728]"
817,"[512.6845491830451, 785.1773733612782, -1375.7072204679855]","[-1.7175060714239412, -2.6239150832484732, 4.582077031525518]"
818,"[-377.1585823918821, 438.3939851814417, -919.7222355225867]","[1.2606338237210915, -1.4650999778838218, 3.0602923508820634]"
819,"[-764.9627912614254, 2.279605959622553, -1439.4708930162783]","[2.5595333869984245, -0.007606053671328209, 4.786152779190786]"
820,"[-1636.9524903802321, 390.5574138859767, -1586.9187676845816]","[5.481828932163872, -1.3043120366067444, 5.278353551423755]"
821,"[1186.0692179789362, 597.5604087850186, -1126.2751843242277]","[-3.978550855961952, -1.9951441270845773, 3.7513360757022105]"
822,"[-1465.2385898705888, 319.45299317914345, -1454.9059871070056]","[4.909195076100157, -1.0661354131627283, 4.843801228055028]"
823,"[-1393.3597771121404, -317.2336382871127, -1162.3645222790117]","[4.6694115004719725, 1.061874549606988, 3.8687460305877774]"
824,"[-647.1410434342113, -16.825489386325437, -1370.3083611938407]","[2.1679494377155666, 0.05769612437702496, 4.559373777898392]"
825,"[-1492.9313901324153, -317.8080496783142, -1285.817397319289]","[5.007292052200868, 1.064741555270313, 4.280548308075032]"
826,"[-748.5478887418147, -130.76186198475244, -1145.5461520639553]","[2.5110333190345964, 0.4392573854630083, 3.8171521065015006]"
827,"[-1434.7991526892683, -405.44992412129324, -855.6268256170799]","[4.814761429683426, 1.35711458395093, 2.8555943380998494]"
828,"[-1004.793596640591, 158.0449381655305, -1199.0369322619947]","[3.368498221700454, -0.5291565942491758, 3.994636056408773]"
829,"[-63.69136184720885, -76.73304157687521, -1091.3580718797566]","[0.20862946784282707, 0.25379170064507034, 3.6294538582134215]"
830,"[-82.75801841877252, 289.1231900670227, -310.6433542325212]","[0.2756540971657641, -0.9699500993471268, 1.0394805203992574]"
831,"[171.90780871759122, 169.76258371152022, -40.02876041025552]","[-0.5803671819034424, -0.5716741259629295, 0.13767716841125027]"
832,"[nan, nan, nan]","[nan, nan, nan]"
833,"[nan, nan, nan]","[nan, nan, nan]"
834,"[nan, nan, nan]","[nan, nan, nan]"
835,"[nan, nan, nan]","[nan, nan, nan]"
836,"[nan, nan, nan]","[nan, nan, nan]"
837,"[nan, nan, nan]","[nan, nan, nan]"
838,"[nan, nan, nan]","[nan, nan, nan]"
839,"[nan, nan, nan]","[nan, nan, nan]"
840,"[nan, nan, nan]","[nan, nan, nan]"
841,"[nan, nan, nan]","[nan, nan, nan]"
842,"[nan, nan, nan]","[nan, nan, nan]"
843,"[nan, nan, nan]","[nan, nan, nan]"
844,"[nan, nan, nan]","[nan, nan, nan]"
845,"[nan, nan, nan]","[nan, nan, nan]"
846,"[nan, nan, nan]","[nan, nan, nan]"
847,"[-385.36117102276273, 483.99300764210204, 145.36461121873072]","[1.2775181495917138, -1.610685651876574, -0.48351243711023023]"
848,"[-346.5771670875827, 2051.9998224406613, -928.7549026795558]","[1.147408011660569, -6.818464297166422, 3.080951016367059]"
849,"[-1367.6324942859494, -639.847076537982, -2011.8850442042278]","[4.550785376337788, 2.1249415519581567, 6.676504822266819]"
850,"[798.3571220945877, -563.2796041690216, -630.4700286018556]","[-2.6607504893307246, 1.8719718700887675, 2.09513443091659]"
851,"[811.0016058896331, -1225.250123159526, 1274.5040508615841]","[-2.7028674040629683, 4.073679336697669, -4.226465537207676]"
852,"[466.49728594561304, -1043.741408535464, -1265.0768986158562]","[-1.5539858735854268, 3.4717437759868686, 4.202244014731544]"
853,"[924.9317562973721, -1050.4983661809306, 39.404041575802374]","[-3.0814610363149595, 3.49564996305176, -0.12599634183082864]"
854,"[171.35642786672355, -873.3125782240629, -950.7262638328798]","[-0.5698923514692149, 2.907717691097817, 3.1595832223410545]"
855,"[181.12812575026794, -756.7395304354525, -2193.6627658024754]","[-0.6028247694584443, 2.5216138916388995, 7.283137569624545]"
856,"[66.09983821764173, -767.9249725658443, -2160.6807044280595]","[-0.21941228454829786, 2.5599158173850154, 7.173365390721466]"
857,"[27.539650124805206, -901.7408935771257, -2200.8385545715796]","[-0.09100712398072465, 3.0062020964815446, 7.307007311208433]"
858,"[-93.17186132081876, -729.5253782423285, -2209.213439020423]","[0.3126364621532504, 2.4328607301226435, 7.33091622343726]"
859,"[-127.95201988356078, -637.9008350987187, -2343.9452797921504]","[0.4291682941081182, 2.1287732578369054, 7.776921940948668]"
860,"[-146.71447854179695, -824.8564535285589, -2432.7843739882724]","[0.49145491077881187, 2.749751525418019, 8.074044031627988]"
861,"[80.84195173421497, -711.082359241885, -1719.2050843385468]","[-0.2701562308325447, 2.3711066227065984, 5.704886406075932]"
862,"[326.7524580536063, -804.1125867077092, -765.3931599724903]","[-1.0914521143131688, 2.68103581943471, 2.5396744018620185]"
863,"[357.74726884069804, -656.4870371794176, -302.14532415016185]","[-1.1941083821646112, 2.1893542730541666, 1.0014724424372596]"
864,"[269.9657221300628, -383.3542912212256, 788.1233381840029]","[-0.8984569618382813, 1.2761775323039848, -2.613704977259006]"
865,"[249.74829365085023, -799.6023699781837, -505.96309614674897]","[-0.829476887731908, 2.655018794727387, 1.6764298585266026]"
866,"[355.69619571639623, -220.55516267271895, -101.89497986715898]","[-1.1812104526834075, 0.73259952993848, 0.33895823108276735]"
867,"[-103.98843912195404, 126.06953281056238, 582.4435503700844]","[0.3483268560487743, -0.4186763824925051, -1.9288873217637525]"
868,"[nan, nan, nan]","[nan, nan, nan]"
869,"[nan, nan, nan]","[nan, nan, nan]"
870,"[nan, nan, nan]","[nan, nan, nan]"
871,"[nan, nan, nan]","[nan, nan, nan]"
872,"[nan, nan, nan]","[nan, nan, nan]"
873,"[nan, nan, nan]","[nan, nan, nan]"
874,"[nan, nan, nan]","[nan, nan, nan]"
875,"[nan, nan, nan]","[nan, nan, nan]"
876,"[nan, nan, nan]","[nan, nan, nan]"
877,"[nan, nan, nan]","[nan, nan, nan]"
878,"[nan, nan, nan]","[nan, nan, nan]"
879,"[nan, nan, nan]","[nan, nan, nan]"
880,"[nan, nan, nan]","[nan, nan, nan]"
881,"[nan, nan, nan]","[nan, nan, nan]"
882,"[-268.1921835913145, -1455.8124371875654, -317.4437618368251]","[0.9015748470458954, 4.866180277716303, 1.0527325764733968]"
883,"[-815.7385109398713, -609.7153137764062, -309.5704897110475]","[2.7282214827853757, 2.039214725292587, 1.024286668515449]"
884,"[-930.3943563059494, -1469.5998852922044, -256.5007249552179]","[3.1129971908374467, 4.908546264179883, 0.8454416194246226]"
885,"[-1283.3449472873115, -826.9004371455055, -260.19495204828957]","[4.296329357405414, 2.761554523693415, 0.8567477564824826]"
886,"[-1526.1249252577998, -865.81747157547, -125.08669087425214]","[5.101456285646879, 2.883743566872551, 0.409542515903536]"
887,"[546.5367098457718, -117.39118484898218, -56.247222029762725]","[-1.8286994731131154, 0.3889746347429611, 0.1830011216589732]"
888,"[922.6597710016443, -628.8445343688611, -42.15321605495652]","[-3.07901284697993, 2.084128003778764, 0.13630581488946156]"
889,"[775.290575100328, -493.42545038355297, 116.7011623218086]","[-2.5851456842874194, 1.6334213844577552, -0.38909188512697646]"
890,"[1293.4410407702171, -684.2206259718295, 407.3081099898914]","[-4.304801061781017, 2.265565242410914, -1.3498207876863801]"
891,"[1327.6208257768324, -1158.7598700664796, 386.907809061544]","[-4.413735034877122, 3.837860092126663, -1.2839624312879412]"
892,"[720.2368354087631, -1004.8225106919587, 254.92639138444798]","[-2.394590769957223, 3.326437924547312, -0.8493796572308026]"
893,"[-1510.769022121816, -1668.9755386484057, 1001.9790923871058]","[5.011034472853632, 5.522150744050013, -3.3141171195236128]"
894,"[1014.8640958553001, -1146.9175693931475, 1210.9510617020644]","[-3.367707964199583, 3.7882751651400195, -4.000944026734862]"
895,"[2031.1025349340882, 199.49943715555494, 1104.1722043324937]","[-6.733729236247709, -0.6607726598514602, -3.6503802016631752]"
